Column1,after_arousal,before_arousal,after_valence,before_valence,weekend,sun,commute,occupants,length,flow,speed,sudden_events,steering,braking,ID
1005,2.27963E+14,4.57033E+14,1.2261E+14,1.80656E+14,0,1.48375E+14,0,0,-1.46938E+14,8.08291E+14,3.90774E+14,7.15854E+14,-5.19906E+14,-8.93128E+14,6
1006,2.27963E+14,4.02213E+14,5.16604E+13,7.91066E+14,0,-9.08791E+14,0,0,-2.71808E+13,-1.73869E+14,-1.37865E+14,-8.03481E+14,5.00587E+14,2.60034E+14,6
1007,3.81101E+14,6.76312E+14,1.04873E+14,6.71597E+14,0,-9.08791E+14,0,0,-1.93072E+14,4.09348E+14,-7.96131E+14,8.16383E+14,-9.39075E+14,1.05853E+14,6
1008,1.76916E+14,2.37753E+14,5.75729E+14,7.91066E+14,0,1.36412E+14,1,0,-1.94116E+14,1.10711E+14,-5.8062E+14,-5.59092E+14,-5.54008E+14,6.84512E+14,6
1009,3.81101E+14,2.92573E+14,1.52173E+14,7.91066E+14,0,1.48375E+14,0,0,-1.86283E+13,-3.70181E+14,-8.42942E+14,-6.33857E+14,-7.4822E+14,1.73592E+14,6
1010,3.81101E+14,7.32939E+14,1.6991E+14,1.32868E+14,0,1.48375E+14,0,0,-3.22624E+14,-2.29816E+14,-1.70597E+14,-9.89487E+14,9.09743E+14,2.52531E+14,6
1011,7.48241E+14,1.84741E+14,8.71354E+14,9.10536E+14,0,-9.08791E+14,1,0,-1.72089E+14,-3.12632E+14,-7.82187E+14,-1.60187E+14,1.83241E+14,6.2662E+14,6
1012,3.81101E+14,-1.45985E+14,1.40348E+13,1.08974E+14,0,1.28437E+14,0,0,-1.49226E+14,-1.586E+14,-8.56721E+14,2.04148E+14,-5.23923E+14,1.54331E+14,6
1013,2.37779E+12,1.28114E+14,-1.55212E+14,4.92392E+14,0,2.07729E+14,0,0,-2.73377E+13,6.27099E+13,-1.17014E+14,-2.42186E+13,1.29806E+14,2.80332E+14,6
1014,-2.72682E+14,-9.11656E+14,6.34854E+14,7.31332E+14,0,-9.08791E+14,0,0,-1.7646E+13,8.14771E+13,-3.42703E+13,5.64953E+14,1.15734E+14,-3.1937E+13,6
1015,2.27963E+14,-5.84544E+14,5.75729E+14,6.11862E+13,0,-3.50531E+14,0,0,-2.00029E+14,1.44707E+14,-1.41129E+14,1.61572E+14,1.12591E+14,-2.41733E+13,6
1016,-6.39822E+14,-9.11656E+14,3.39229E+14,1.03001E+14,0,-9.08791E+14,0,0,-2.58794E+14,1.19152E+14,8.9499E+14,-2.35063E+14,-4.16904E+14,-5.53511E+14,6
1017,-3.84591E+14,2.92573E+14,5.16604E+13,3.72923E+14,0,-9.08791E+14,0,0,-1.5868E+14,4.053E+14,-5.23076E+14,7.84707E+14,6.18956E+14,-6.67884E+14,6
1018,-7.83144E+14,-4.20085E+14,1.16698E+14,1.26894E+14,0,-9.08791E+14,0,0,-2.4333E+14,8.42281E+14,-3.69704E+13,-2.1717E+14,-1.29636E+14,-1.91108E+14,6
1019,7.48241E+14,2.92573E+14,5.75729E+14,8.50801E+14,0,-9.08791E+14,0,0,-2.31529E+14,-6.1739E+14,-1.03181E+14,5.34774E+12,1.77864E+14,8.18352E+14,6
1020,-7.83144E+14,-3.65265E+14,5.75729E+14,6.71597E+14,0,-9.08791E+14,0,0,-1.62804E+14,5.50657E+14,-6.2359E+14,1.2357E+14,-1.90386E+14,4.45503E+14,6
1021,-1.80407E+14,-3.65265E+14,3.98354E+14,9.10536E+14,0,-9.08791E+14,0,0,-1.69444E+14,-1.01723E+14,-8.07118E+14,3.02211E+14,-6.61141E+14,1.6866E+14,6
1022,7.48241E+14,7.31132E+14,9.30478E+14,1.14947E+14,0,-9.08791E+14,0,0,-2.29759E+14,-8.20675E+14,-1.49485E+14,4.81081E+14,2.36492E+14,1.0475E+14,6
1023,2.79009E+14,-3.63457E+14,-1.33771E+13,7.91066E+14,1,-9.08791E+14,0,0,-2.77799E+14,-1.26923E+14,-1.33757E+14,-9.07285E+14,8.39338E+14,1.12828E+14,6
1024,-1.35447E+14,-2.55625E+13,2.20979E+14,-2.8416E+14,1,5.26734E+14,0,0,-2.67172E+14,-9.26213E+14,-1.37884E+14,7.34938E+14,1.42831E+14,9.95974E+14,6
1025,-2.82499E+14,-5.29724E+14,6.93979E+14,7.31332E+14,1,-9.08791E+14,0,0,2.11623E+14,-8.29403E+14,-6.4482E+14,3.82635E+14,5.91478E+14,-7.04908E+14,6
1026,-7.41914E+14,-1.07792E+14,-1.33771E+13,-2.24425E+14,1,-9.08791E+14,0,0,7.41372E+14,-3.91437E+14,-5.35407E+14,2.10114E+14,-2.31674E+13,7.74922E+14,6
1027,-2.72682E+14,7.32939E+14,-1.92896E+14,2.53453E+14,0,-9.08791E+14,0,0,9.7298E+14,2.70224E+14,3.51702E+14,1.18096E+14,-8.52882E+14,-1.10917E+14,6
1028,2.79009E+14,-6.94184E+14,3.98354E+14,-4.03629E+14,0,-9.08791E+14,0,0,7.04641E+14,6.1792E+14,1.20029E+13,4.44258E+13,-7.59301E+12,-1.09398E+14,6
1029,2.79009E+14,-5.29724E+14,1.04873E+14,7.31332E+14,0,1.32425E+13,0,0,1.27766E+14,1.41948E+14,2.45452E+14,1.29023E+14,-8.41882E+14,-1.09498E+14,6
1030,-7.83144E+14,-3.10445E+13,1.10785E+14,1.33984E+14,0,1.27977E+14,1,0,-2.03401E+14,-8.49432E+14,-7.27772E+14,-5.09455E+14,2.96684E+14,1.34896E+14,6
1031,-2.31453E+14,-1.45985E+14,6.34854E+14,4.32658E+14,0,-4.70159E+14,0,0,-2.18638E+14,2.50057E+14,-5.10064E+14,-7.34439E+14,-5.09799E+14,9.45585E+14,6
1032,-1.29361E+14,-8.58643E+14,-3.11146E+14,-1.6469E+14,0,-7.89164E+13,1,0,-1.42924E+14,-9.21808E+13,-1.09685E+14,-2.03855E+14,-5.40062E+14,2.31006E+13,6
1033,7.48241E+14,-1.45985E+14,1.6991E+14,4.92392E+14,0,-9.08791E+14,0,0,-2.74752E+14,-9.08502E+14,-1.02157E+14,-2.67523E+14,8.1982E+14,1.04691E+14,6
1034,-4.35638E+14,-4.20085E+14,3.98354E+14,9.10536E+14,0,-9.08791E+14,0,0,-2.11817E+14,-1.43134E+13,-7.6965E+14,-1.76382E+13,-4.99005E+14,6.88933E+14,6
1035,-1.80407E+14,-3.10445E+13,1.40348E+13,4.92392E+14,0,-4.70159E+14,0,1,4.33777E+14,1.26575E+14,2.24797E+14,5.2916E+14,-4.92645E+14,-6.28145E+14,6
1036,4.83193E+14,1.84741E+14,6.34854E+14,-3.43894E+14,0,-9.08791E+14,0,1,-5.66337E+14,7.00346E+14,2.02284E+14,3.7427E+14,-7.90869E+14,-5.28015E+14,6
1037,-3.33545E+14,-2.00805E+13,3.98354E+14,-1.04955E+14,0,-9.08791E+14,0,0,-3.14752E+14,-1.63141E+14,-1.72255E+14,-8.90692E+14,1.66557E+14,-5.0819E+14,6
1038,7.48241E+14,-9.68283E+14,9.89603E+14,3.13188E+14,0,-9.08791E+14,1,0,-1.67563E+14,-6.23655E+14,-9.16857E+14,-2.30597E+14,-6.66241E+14,1.22117E+14,6
1039,-3.33545E+14,-8.58643E+14,2.80104E+14,3.72923E+14,0,-8.2904E+14,1,0,-1.91185E+14,-2.10289E+13,-7.81489E+14,-3.09324E+14,-5.60103E+14,1.4977E+14,6
1040,2.79009E+14,-9.11656E+14,6.34854E+14,4.32658E+14,1,-9.08791E+14,0,1,-3.23869E+13,8.56804E+14,-8.28375E+14,-1.21003E+13,-2.63875E+14,-3.55305E+14,6
1041,-3.33545E+14,-3.63457E+14,6.34854E+14,1.20921E+14,1,-9.08791E+14,0,1,3.72684E+14,6.39605E+14,3.62004E+14,4.14281E+14,-2.11224E+14,1.84909E+14,6
1042,3.30055E+14,-9.11656E+14,1.10785E+14,5.52127E+14,1,-9.08791E+14,0,1,3.60941E+14,6.08041E+14,8.89681E+14,4.50789E+14,-3.45929E+14,1.90364E+14,6
1043,-3.33545E+14,-2.00805E+13,5.75729E+14,7.91066E+14,1,-9.08791E+14,0,1,-7.0393E+14,4.13972E+14,-4.09346E+13,8.07188E+13,-1.82861E+14,1.50251E+14,6
1044,5.85286E+14,7.32939E+14,1.16698E+14,1.80656E+14,1,-9.08791E+14,0,1,1.81666E+14,1.40042E+14,2.97433E+14,5.3122E+14,5.51363E+14,1.92584E+14,6
1045,2.27963E+14,1.82934E+14,5.16604E+13,5.52127E+14,1,-9.08791E+14,0,1,-3.11069E+14,-3.99104E+14,-1.40467E+14,-9.34182E+14,3.02781E+12,-2.95252E+14,6
1046,7.48241E+14,-3.10445E+13,1.10785E+14,8.50801E+14,1,-9.08791E+14,0,0,-1.17571E+14,1.60501E+14,1.27677E+14,4.29188E+14,-4.84662E+14,-1.83616E+14,6
1047,1.76916E+14,-6.94184E+14,1.52173E+14,1.80656E+14,0,-9.08791E+14,1,0,-1.30708E+14,-8.65226E+14,-1.02779E+14,-6.16482E+14,-2.13371E+13,1.56287E+14,6
1048,7.8947E+14,-6.39364E+14,7.53104E+14,9.70271E+14,0,-3.15257E+13,1,0,-1.54906E+14,4.65641E+14,-5.38724E+14,-1.78801E+14,-3.67077E+14,2.32463E+14,6
1049,-4.35638E+14,-6.94184E+14,1.40348E+13,6.71597E+14,0,6.06486E+14,1,0,-1.36239E+14,-3.5024E+14,-9.11554E+14,5.86498E+14,-5.72484E+14,1.77957E+14,6
1050,-2.72682E+14,-4.20085E+14,8.12229E+14,6.11862E+13,0,-9.08791E+14,1,0,-7.13267E+14,-1.73152E+14,-9.44463E+13,6.32091E+14,-2.09147E+14,8.25531E+14,6
1051,4.32147E+14,-1.45985E+14,1.81735E+14,9.70271E+14,0,-9.08791E+14,1,0,-2.11876E+14,6.56469E+14,-3.37702E+14,-9.6181E+14,-4.41347E+14,-3.57724E+14,6
1052,-6.90868E+14,-5.29724E+14,3.39229E+14,7.91066E+14,0,-9.08791E+14,0,0,-1.44512E+14,-2.11522E+14,-8.06808E+14,1.66679E+14,-4.9682E+14,7.294E+14,6
1053,-7.83144E+14,3.47393E+14,1.6991E+14,1.08974E+14,0,-9.08791E+14,0,0,-2.83356E+14,-9.33264E+14,-1.43122E+14,-4.63978E+14,1.79924E+14,1.39549E+14,6
1054,-3.33545E+14,-5.84544E+14,1.40348E+13,8.50801E+14,0,-9.08791E+14,1,0,-2.27301E+14,9.28246E+13,-2.11278E+14,-1.03129E+14,-3.69473E+14,-5.88355E+14,6
1055,-5.3773E+14,-3.10445E+13,1.81735E+14,1.14947E+14,0,-9.08791E+14,1,0,-1.91645E+14,-2.15048E+14,-6.94328E+14,-6.3705E+14,-2.34184E+14,1.00121E+14,6
1056,-2.82499E+14,-3.65265E+14,8.12229E+14,-1.83726E+14,0,-9.08791E+14,0,0,-2.99125E+14,3.36508E+14,-1.16868E+14,-8.40689E+14,4.16047E+14,9.6577E+14,6
1057,-5.3773E+14,-6.94184E+14,9.30478E+14,9.10536E+14,0,-9.08791E+14,0,1,5.84652E+14,1.24451E+14,3.1184E+14,2.08864E+14,-1.8925E+14,-1.75834E+14,6
1058,6.36332E+14,-2.00805E+13,1.75823E+14,1.80656E+14,0,1.00524E+14,0,0,-2.21615E+14,7.43865E+14,-2.99953E+14,-6.4709E+14,1.8851E+14,1.65967E+14,6
1059,-1.30342E+13,7.32939E+14,2.20979E+14,5.52127E+14,0,-9.08791E+14,0,0,-1.39753E+14,3.14922E+13,4.67857E+14,-1.69082E+14,-3.44206E+13,-1.68296E+13,6
1060,2.79009E+14,1.82934E+14,1.28523E+14,1.74682E+14,0,-9.08791E+14,0,0,-9.57522E+14,9.81617E+14,5.03651E+14,-2.02416E+14,-5.1161E+14,9.04789E+14,6
1061,5.3424E+14,-3.63457E+14,1.63998E+14,3.72923E+14,0,-9.08791E+14,0,0,-2.89302E+14,-1.12662E+14,-1.0958E+14,-6.25699E+14,5.87409E+14,1.20932E+14,6
1062,-2.31453E+14,-3.10445E+13,1.81735E+14,1.44815E+14,0,-9.08791E+14,0,0,-2.06007E+14,-3.31783E+13,-8.67201E+13,-4.90914E+14,-4.52297E+14,1.16147E+14,6
1063,-1.29361E+14,1.82934E+14,1.75823E+14,1.26894E+14,0,-9.08791E+14,1,0,-1.95782E+14,2.60792E+14,-5.70532E+14,-2.17984E+14,-2.09662E+14,-1.46808E+14,6
1064,-1.29361E+14,-1.45985E+14,3.39229E+14,1.03001E+14,0,-9.08791E+14,1,0,-1.47826E+14,-7.14195E+14,-1.01053E+14,-6.7511E+14,-2.79023E+14,-3.57686E+13,6
1065,2.37779E+12,-3.63457E+14,1.81735E+14,1.50788E+14,1,5.26734E+14,0,0,-2.55364E+14,-1.02589E+14,-1.29849E+13,-8.26172E+14,2.00269E+14,1.19985E+14,6
1066,-2.31453E+14,7.32939E+14,9.30478E+14,1.03001E+14,1,1.48375E+14,0,0,-1.45783E+14,-1.08616E+12,-1.16613E+14,-7.03646E+14,2.3613E+14,4.54103E+14,6
1067,2.79009E+14,7.32939E+14,1.4626E+14,4.92392E+14,1,8.85616E+12,0,0,-2.81962E+14,6.68437E+14,-5.27026E+14,-1.19551E+13,1.34638E+14,-3.22678E+14,6
1068,1.2587E+13,1.28114E+14,1.16698E+14,7.91066E+14,1,-9.08791E+14,0,0,-3.01226E+14,-1.68232E+14,-1.24125E+14,-1.40777E+14,1.72753E+14,6.22834E+14,6
1069,5.3424E+14,-3.63457E+14,1.40348E+13,8.50801E+14,1,-9.08791E+14,0,0,-2.93192E+14,6.06149E+13,-1.06859E+14,-9.86166E+14,9.75425E+14,-2.66785E+14,6
1070,-1.80407E+14,2.37753E+14,3.39229E+14,2.53453E+14,1,-9.08791E+14,0,0,2.98208E+14,2.29736E+14,7.0969E+14,3.48312E+14,-4.28114E+14,-2.32689E+14,6
1071,-3.84591E+14,2.92573E+14,1.2261E+14,1.68709E+14,1,-9.08791E+14,0,0,1.8412E+14,1.55414E+14,1.09389E+14,2.34903E+14,-1.53712E+14,-6.05758E+14,6
1072,1.45307E+13,-3.63457E+14,1.81735E+14,6.11862E+13,0,-9.08791E+14,0,0,-1.29246E+14,-3.99735E+14,-3.82493E+14,8.99791E+14,-1.57822E+14,6.19567E+14,6
1073,1.09575E+14,4.57033E+14,1.81735E+14,1.38841E+14,0,-9.08791E+14,0,0,-1.34044E+14,-8.24467E+14,-1.02079E+14,2.48661E+14,-5.92179E+14,3.0327E+13,6
1074,1.45307E+13,-1.45985E+14,1.81735E+14,6.71597E+14,0,-9.08791E+14,0,0,-1.53895E+14,-2.44533E+14,-7.13033E+14,-1.94569E+14,1.28208E+14,4.40843E+14,6
1075,1.2587E+13,6.76312E+14,1.10785E+14,1.14947E+14,0,-9.08791E+14,0,0,1.2117E+14,1.40868E+14,-4.04734E+14,3.5935E+13,-3.63147E+14,6.31725E+14,6
1076,-2.78376E+14,-6.94184E+14,-3.11146E+14,3.13188E+14,0,-9.08791E+14,0,0,-2.42683E+14,8.62789E+14,3.3882E+14,2.83672E+14,-9.22756E+14,-2.13131E+14,7
1077,-2.32435E+14,-2.3936E+14,4.36038E+14,4.92392E+14,0,1.48375E+14,0,0,-2.79265E+14,-2.30196E+14,-1.77463E+14,-6.73609E+14,4.76784E+14,1.226E+14,7
1078,-1.76284E+14,-7.49004E+14,-3.70271E+14,7.42491E+13,0,1.48375E+14,0,1,6.4035E+14,-4.57888E+14,-7.30664E+14,-3.86812E+13,-4.99665E+14,1.27775E+14,7
1079,-1.09924E+14,-2.00805E+13,-4.29396E+14,3.13188E+14,0,5.6661E+14,1,0,3.91621E+14,2.07768E+14,-2.23259E+14,8.10148E+14,-1.74134E+14,9.7319E+14,7
1080,2.79009E+14,-3.63457E+14,5.75729E+14,5.52127E+14,1,1.48375E+14,0,0,-2.84912E+14,-2.01765E+14,-1.56366E+14,-8.01404E+14,1.44389E+14,1.92204E+14,7
1081,-3.33545E+14,-1.45985E+14,3.98354E+14,-1.04955E+14,1,1.48375E+14,0,0,-3.12813E+14,-2.11271E+14,-1.67925E+14,-8.60865E+14,3.51615E+14,2.02607E+14,7
1082,-1.09924E+14,-1.2972E+14,-2.52021E+13,-1.18018E+14,0,7.65989E+14,0,0,2.91895E+14,2.11315E+13,-2.82457E+14,3.37159E+14,9.22762E+14,3.87347E+14,7
1083,-2.82499E+14,-1.45985E+14,2.80104E+14,-2.8416E+14,0,5.42685E+14,0,0,-3.29626E+13,-3.18951E+13,-2.06377E+14,-1.47788E+14,2.77509E+13,5.25252E+14,7
1084,2.37779E+12,7.32939E+14,5.16604E+13,1.93719E+14,0,1.48375E+14,1,0,7.29929E+14,1.2918E+14,-2.21918E+14,-3.45551E+14,-2.28088E+14,6.38662E+14,7
1085,-1.29361E+14,-3.63457E+14,-1.43452E+14,-2.0762E+14,0,1.48375E+14,1,0,6.62331E+14,-3.43676E+14,-4.76271E+14,-4.48528E+14,-5.22792E+14,4.60899E+14,7
1086,-3.33545E+14,-3.10445E+13,-2.52021E+13,-1.04955E+14,0,1.48375E+14,0,0,1.24087E+14,1.85719E+14,-2.39905E+14,-3.76556E+14,-3.52386E+13,5.87216E+14,7
1087,2.37779E+12,1.82934E+14,2.20979E+14,8.50801E+14,0,1.48375E+14,0,0,-1.12235E+14,2.00664E+14,4.50626E+14,-4.49405E+14,4.96981E+14,2.32184E+14,7
1088,-2.72682E+14,7.32939E+14,-1.33771E+13,-3.43894E+14,0,-9.08791E+14,0,0,-3.01272E+14,-2.29615E+14,-1.83441E+14,-7.15957E+14,7.79368E+14,2.84017E+14,7
1089,4.32147E+14,1.84741E+14,6.34854E+14,-2.8416E+14,0,-9.08791E+14,0,0,-4.6765E+14,9.26949E+14,1.20594E+14,-6.26463E+13,-5.75065E+14,-2.09114E+14,7
1090,7.48241E+14,2.92573E+14,4.36038E+14,-4.03629E+14,0,-9.08791E+14,1,0,-1.91817E+14,5.69975E+14,1.36408E+13,-3.87903E+14,-3.68542E+14,9.05145E+14,7
1091,3.30055E+14,-3.10445E+13,6.34854E+14,-3.43894E+14,0,2.47604E+14,1,0,6.44988E+14,4.27654E+14,-1.62887E+14,5.83123E+14,-5.72784E+14,7.80726E+14,7
1092,2.27963E+14,4.02213E+14,6.93979E+14,7.42491E+13,1,-5.53898E+14,0,1,-2.49619E+14,8.3593E+14,1.3558E+14,-8.96277E+14,9.30111E+14,1.82291E+14,7
1093,3.30055E+14,7.32939E+14,5.16604E+13,4.92392E+14,1,-4.42246E+14,0,1,-3.30962E+14,-2.44701E+14,-1.7469E+14,-9.6695E+14,1.88684E+14,3.50366E+14,7
1094,5.3424E+14,-1.45985E+14,9.89603E+14,6.71597E+14,0,-5.25985E+14,1,0,4.16844E+14,-1.99691E+14,-4.01084E+14,-6.31886E+14,-5.86604E+14,8.21148E+14,7
1095,8.40516E+14,1.84741E+14,-3.11146E+14,-2.67355E+14,0,1.48375E+14,1,0,3.38291E+14,1.79822E+14,-2.55135E+14,-4.20971E+14,-3.52926E+13,5.95375E+14,7
1096,9.42609E+14,1.82934E+14,-6.06771E+14,7.42491E+13,0,1.48375E+14,0,0,1.81196E+14,-1.97948E+14,-1.47368E+14,1.52801E+14,-3.0771E+14,2.03084E+14,7
1097,4.32147E+14,1.82934E+14,6.34854E+14,-1.04955E+14,0,-8.80878E+14,1,0,-4.52088E+14,8.05288E+14,1.3767E+14,-1.00019E+13,-5.21585E+14,-4.95791E+14,7
1098,7.8947E+14,2.37753E+14,-7.46462E+14,6.71597E+14,0,1.48375E+14,0,0,2.90728E+14,1.17908E+14,-3.35456E+14,-6.08747E+13,-8.63348E+14,2.26898E+14,7
1099,7.8947E+14,5.11853E+14,-7.46462E+14,-4.63364E+14,0,1.48375E+14,0,0,-3.13805E+14,-1.94565E+14,-1.53294E+14,-1.31214E+12,1.6126E+14,2.81431E+14,7
1100,1.0447E+14,2.37753E+14,3.98354E+14,7.31332E+14,0,1.48375E+14,0,0,-6.63793E+14,-9.69584E+14,-7.29694E+14,-4.92897E+14,-5.12469E+14,1.9507E+12,7
1101,9.93655E+14,3.47393E+14,1.04873E+14,8.50801E+14,0,1.48375E+14,0,0,-5.70228E+14,6.44903E+14,1.1507E+14,-4.04378E+14,-4.04541E+14,-7.9683E+14,7
1102,7.38424E+14,8.95591E+14,9.89603E+14,9.70271E+14,0,1.48375E+14,1,0,7.29895E+14,-3.03995E+14,-5.30966E+14,-6.17369E+14,-4.5668E+14,7.87974E+13,7
1103,8.91563E+14,8.40772E+14,2.80104E+14,3.72923E+14,0,1.48375E+14,0,0,4.55943E+14,-1.43418E+14,-3.69408E+14,-1.70182E+14,2.02242E+14,5.37468E+14,7
1104,6.87378E+14,7.32939E+14,-2.20315E+14,-2.13594E+14,0,1.48375E+14,0,0,-2.93166E+14,-2.66802E+14,-1.85881E+14,-1.37459E+14,4.79995E+14,1.54485E+14,7
1105,-7.41914E+14,-2.00986E+14,6.93979E+14,4.92392E+14,0,1.48375E+14,0,0,-2.54859E+14,-2.52918E+14,-1.84902E+14,-6.09554E+14,1.28777E+14,1.18402E+14,7
1106,9.42609E+14,4.02213E+14,-1.55277E+14,-1.23992E+14,1,-8.48978E+14,0,0,-2.73721E+14,-1.06927E+14,-1.01898E+14,-1.1117E+14,5.02853E+14,8.89571E+14,7
1107,3.81101E+14,3.47393E+14,7.53104E+14,2.53453E+14,0,-9.08791E+14,1,0,1.97682E+14,2.01588E+14,-1.96666E+14,4.39462E+14,-3.11327E+14,-1.95868E+13,7
1108,1.09575E+14,1.44379E+14,1.02729E+14,1.33984E+14,0,1.36412E+14,0,1,-3.13948E+14,-2.22703E+14,-1.65302E+14,-8.99597E+14,5.00292E+14,2.85873E+13,7
1109,1.2587E+13,7.32939E+14,5.16604E+13,7.91066E+14,0,1.36412E+14,0,0,-5.87216E+14,-4.08185E+14,-5.00833E+14,5.95511E+14,-4.15384E+14,1.0621E+14,7
1110,6.87378E+14,2.92573E+14,6.93979E+14,-5.23099E+14,0,2.8748E+14,0,0,-1.88769E+14,2.84802E+14,6.83211E+13,6.65141E+14,3.32232E+14,-3.34797E+14,7
1111,2.79009E+14,8.95591E+14,-1.19802E+14,1.93719E+14,1,7.65989E+14,0,0,-1.33606E+14,2.01382E+14,-4.03974E+14,-9.28133E+14,1.57811E+14,-3.71891E+14,7
1112,6.36332E+14,1.82934E+14,3.98354E+14,-1.04955E+14,1,1.48375E+14,0,0,-2.4237E+14,1.28163E+14,-5.81914E+14,-6.99157E+14,1.13907E+14,-7.19269E+14,7
1113,5.3424E+14,5.11853E+14,-2.20315E+14,-2.43461E+13,1,1.48375E+14,0,1,-5.19328E+14,1.38728E+14,2.85397E+14,-5.62253E+14,-2.6748E+14,-4.03102E+13,7
1114,5.85286E+14,4.57033E+14,-1.1389E+14,-2.0762E+14,1,1.48375E+14,0,0,-3.40302E+14,1.26455E+13,2.31959E+14,-4.98009E+14,-1.90164E+14,-1.37916E+14,7
1115,8.91563E+14,1.00523E+13,-1.33771E+13,7.91066E+14,1,1.48375E+14,0,1,-2.27933E+14,-8.77758E+14,-7.53063E+13,2.00488E+14,1.13767E+14,5.77554E+14,7
1116,7.38424E+14,1.22451E+14,5.75729E+14,-1.95673E+14,1,1.1807E+14,0,1,-6.56725E+14,-2.49599E+14,-1.87476E+14,1.29047E+14,6.20274E+14,3.90431E+14,7
1117,7.8947E+14,3.47393E+14,9.30478E+14,6.71597E+14,1,-9.08791E+14,0,0,-3.1885E+14,-1.03722E+14,-1.14525E+14,-1.33255E+14,3.52409E+14,1.3835E+14,7
1118,7.38424E+14,5.11853E+14,1.16698E+14,7.31332E+14,1,-9.08791E+14,0,0,-3.15945E+14,-3.18602E+14,-2.06229E+14,-7.51263E+14,1.10811E+14,2.66615E+14,7
1119,1.45307E+13,-1.45985E+14,6.34854E+14,1.33984E+14,0,3.27356E+14,1,0,2.78214E+14,4.54731E+14,-2.65163E+14,4.71805E+13,1.04522E+13,9.4586E+14,7
1120,6.87378E+14,8.95591E+14,8.12229E+14,1.32868E+14,0,1.48375E+14,0,0,-4.62527E+14,8.61642E+14,1.6057E+14,-5.091E+14,-4.53486E+14,6.83361E+14,7
1121,4.83193E+14,5.11853E+14,7.53104E+14,8.50801E+14,0,1.48375E+14,0,0,-2.50628E+14,5.54041E+14,-2.12422E+12,-8.4396E+14,-4.97761E+14,3.30676E+14,7
1122,3.81101E+14,9.50411E+14,-7.25021E+14,-1.95673E+14,0,1.48375E+14,0,0,-7.69289E+13,-6.42563E+14,-5.80798E+14,-4.91597E+14,-3.82245E+14,8.60641E+14,7
1123,-1.15028E+13,5.66672E+14,8.71354E+14,1.45143E+14,0,-9.08791E+14,1,0,-2.84085E+14,5.55713E+14,8.72554E+14,-6.29572E+14,-1.01094E+13,2.33534E+14,7
1124,8.91563E+14,4.57033E+14,3.39229E+14,-4.63364E+14,0,-8.2904E+14,1,0,5.43672E+14,-5.7635E+14,-3.43975E+14,7.41578E+14,-3.33631E+14,5.67665E+14,7
1125,1.24889E+14,8.40772E+14,-4.29396E+14,4.92392E+14,0,-1.83053E+14,1,0,-3.93666E+14,6.36607E+14,4.36017E+14,-7.24339E+14,-3.5258E+14,2.72919E+14,7
1126,1.24889E+14,1.44379E+14,-7.25021E+14,6.71597E+14,0,-9.08791E+14,0,0,8.10103E+14,-7.12542E+14,-6.77553E+14,3.60581E+14,9.45741E+14,1.49979E+14,7
1127,8.91563E+14,5.66672E+14,9.89603E+14,1.03001E+14,0,-6.85487E+14,0,0,-2.28079E+14,8.83614E+14,-4.06224E+14,-8.90537E+13,1.92938E+14,-1.96718E+14,7
1128,3.30055E+14,2.37753E+14,-3.70271E+14,-1.23992E+14,0,-9.08791E+14,1,0,3.43833E+14,-5.99439E+14,-3.47169E+14,5.8506E+14,6.78082E+14,2.14968E+14,7
1129,7.8947E+14,-4.20085E+14,-2.26227E+14,-2.8416E+14,0,-9.08791E+14,1,0,1.28104E+14,-6.87543E+14,-6.69544E+14,1.43706E+14,-3.27467E+14,1.10324E+14,7
1130,5.85286E+14,6.21492E+14,1.10785E+14,5.52127E+14,0,-2.94705E+14,0,0,-3.03424E+14,-1.65978E+13,-1.41094E+14,-3.56244E+14,1.2102E+14,5.48873E+14,7
1131,6.87378E+14,7.31132E+14,2.20979E+14,-5.23099E+14,0,-2.8673E+14,1,0,-1.24979E+14,2.26516E+14,-1.78405E+13,-4.03867E+14,-4.64024E+14,1.82352E+14,7
1132,8.40516E+14,4.02213E+14,1.4626E+14,1.03001E+14,0,2.82879E+14,0,0,-2.31568E+14,3.18474E+14,-4.98547E+14,-9.08065E+14,-1.23661E+14,4.72388E+14,7
1133,9.42609E+14,7.31132E+14,1.04873E+14,7.31332E+14,0,1.48375E+14,0,0,3.55958E+14,-1.44965E+14,-3.35158E+12,-1.09558E+14,-4.69477E+14,7.7594E+14,7
1134,5.85286E+14,-1.2972E+14,-2.52021E+13,4.92392E+14,0,-1.79066E+14,1,0,1.09566E+14,-7.82981E+14,-7.16694E+14,-1.86126E+14,-5.93872E+14,1.2907E+14,7
1135,4.83193E+14,-4.74904E+14,-9.61521E+14,-3.03196E+14,0,9.25491E+14,0,0,1.00767E+14,-1.33291E+14,-5.06939E+14,3.58152E+12,6.21455E+14,1.14337E+14,7
1136,7.8947E+14,6.21492E+14,8.71354E+14,6.11862E+13,0,-9.08791E+14,0,0,-2.76801E+14,-3.70452E+14,-1.11701E+14,-7.88859E+14,-9.00851E+14,6.18854E+14,7
1137,4.32147E+14,-9.11656E+14,-7.25021E+14,-4.03629E+14,0,1.2764E+14,0,0,-2.73539E+14,-1.51271E+14,-1.42936E+14,-7.68791E+13,9.02261E+14,6.76526E+14,7
